price,rooms,square,floor,totalFloors,flat/studio,address,coordinate,distanceFromTheCenter,metro,cafe,park,beaches,hospital,police,shop,beautySalone,mall,museum,pharmacy,sportCenter,postOffice,hotel
1500000.0,1.0,43.0,9.0,10.0,1.0,"б-р Андрея Тарковского,  3","37.341843,55.628937",,,,,,,,,,,,,,,
1870000.0,2.0,57.6,9.0,15.0,1.0,"ул. Милашенкова,  12Г","37.586185,55.826473",,,,,,,,,,,,,,,
2695000.0,4.0,120.0,12.0,17.0,1.0,"Боровское ш.,  20","37.369485,55.648910",,,,,,,,,,,,,,,
2819300.0,1.0,48.8,8.0,11.0,1.0,"Кутузовский пр-т,  12","37.557268,55.748888",,,,,,,,,,,,,,,
650000.0,1.0,19.3,1.0,4.0,0.0,"ул. Земляной Вал,  65","37.656658,55.747946",,,,,,,,,,,,,,,
1075000.0,2.0,38.3,4.0,12.0,1.0,"ул. Полбина,  66","37.723313,55.670991",,,,,,,,,,,,,,,
900000.0,1.0,35.4,8.0,10.0,1.0,"Южнобутовская ул., 133","37.513440,55.531285",,,,,,,,,,,,,,,
1320000.0,1.0,35.4,3.0,14.0,1.0,"ул. Берзарина,  15","37.480022,55.787133",,,,,,,,,,,,,,,
920000.0,1.0,31.8,3.0,5.0,1.0,"Большая Академическая ул.,  18к2","37.529097,55.821750",,,,,,,,,,,,,,,
6117954.0,4.0,98.9,31.0,32.0,1.0,"ул. Дербеневская, вл. 20","37.647720,55.721138",,,,,,,,,,,,,,,
1790000.0,2.0,48.4,13.0,33.0,1.0,"Новохохловская ул.,  15к2","37.712102,55.727775",,,,,,,,,,,,,,,
245000.0,1.0,14.3,1.0,5.0,0.0,"ул. Орджоникидзе,  5","37.601070,55.709977",,,,,,,,,,,,,,,
840000.0,1.0,35.5,3.0,14.0,1.0,"ул. Вешних Вод,  8к3","37.700011,55.858978",,,,,,,,,,,,,,,
3604960.0,4.0,115.8,7.0,16.0,1.0,"ул. Орджоникидзе,  14","37.589320,55.710322",,,,,,,,,,,,,,,
414950.0,1.0,11.6,1.0,9.0,0.0,"Чертановская ул.,  58к2","37.584523,55.602617",,,,,,,,,,,,,,,
1550000.0,1.0,19.7,5.0,11.0,0.0,"ул. Казакова,  7","37.659856,55.763407",,,,,,,,,,,,,,,
1590000.0,3.0,64.9,7.0,12.0,1.0,"Каширское ш.,  108к1","37.716504,55.609299",,,,,,,,,,,,,,,
2700000.0,1.0,56.4,5.0,26.0,1.0,"пр. Берёзовой Рощи,  12","37.520420,55.791177",,,,,,,,,,,,,,,
16000000.0,3.0,145.0,67.0,79.0,1.0,"1-й Красногвардейский пр.,  22с1","37.533724,55.751133",,,,,,,,,,,,,,,
2958600.0,2.0,52.4,13.0,14.0,1.0,"пр-т Генерала Дорохова,  39к1В","37.496578,55.716848",,,,,,,,,,,,,,,
1199000.0,1.0,33.0,2.0,9.0,1.0,"ул. Свободы,  81с3","37.442131,55.861807",,,,,,,,,,,,,,,
2900000.0,4.0,100.0,16.0,22.0,1.0,"ул. Островитянова,  32","37.523240,55.632540",,,,,,,,,,,,,,,
3130000.0,3.0,60.0,8.0,20.0,1.0,"Большая Филёвская ул.,  3к1","37.516260,55.751644",,,,,,,,,,,,,,,
1900000.0,3.0,64.2,2.0,6.0,1.0,"ул. Толбухина,  7к1","37.400863,55.720180",,,,,,,,,,,,,,,
5720956.0,3.0,88.2,4.0,16.0,1.0,"Донская ул.,  14к2","37.570995,55.670757",,,,,,,,,,,,,,,
950000.0,1.0,32.7,3.0,9.0,1.0,"Чертановская ул.,  66к2","37.585664,55.596930",,,,,,,,,,,,,,,
4332040.0,1.0,53.3,14.0,85.0,1.0,"Краснопресненская набережная, вл. 14/15","37.545303,55.751974",,,,,,,,,,,,,,,
600000.0,1.0,30.0,1.0,6.0,0.0,"4-я Тверская-Ямская ул.,  2/11с1","37.598717,55.771692",,,,,,,,,,,,,,,
3541800.0,3.0,62.7,6.0,10.0,1.0,"Кутузовский пр-т,  4/2","37.562272,55.750732",,,,,,,,,,,,,,,
7000000.0,3.0,139.0,7.0,44.0,1.0,"Давыдковская ул.,  3","37.479986,55.727465",,,,,,,,,,,,,,,
4500000.0,2.0,82.1,10.0,22.0,1.0,"ул. Академика Королёва,  10","37.619899,55.823398",,,,,,,,,,,,,,,
6217400.0,3.0,83.9,5.0,9.0,1.0,"Серебрянический пер.,  6","37.646112,55.749851",,,,,,,,,,,,,,,
1800000.0,3.0,68.6,6.0,16.0,1.0,"Большая Черкизовская ул.,  30к1","37.740965,55.799603",,,,,,,,,,,,,,,
650000.0,2.0,34.5,3.0,6.0,1.0,"Варшавское ш.,  125","37.619396,55.625984",,,,,,,,,,,,,,,
2550000.0,2.0,43.0,7.0,44.0,1.0,"Ходынская ул.,  2","37.564212,55.770806",,,,,,,,,,,,,,,
1099000.0,1.0,35.0,4.0,9.0,1.0,"ул. Цюрупы,  20к2","37.570555,55.668198",,,,,,,,,,,,,,,
435000.0,1.0,11.7,1.0,9.0,0.0,"Уральская ул.,  8","37.799472,55.815802",,,,,,,,,,,,,,,
1380000.0,3.0,75.0,4.0,17.0,1.0,"Рождественская ул.,  21к6","37.917340,55.706472",,,,,,,,,,,,,,,
1399999.0,2.0,37.0,4.0,5.0,1.0,"3-й Балтийский пер.,  4к2","37.527346,55.811371",,,,,,,,,,,,,,,
900000.0,1.0,31.7,3.0,5.0,1.0,"Большая Черкизовская ул.,  3к6","37.716153,55.798844",,,,,,,,,,,,,,,
427500.0,1.0,17.1,1.0,17.0,0.0,"ул. Барышиха,  40к1","37.343892,55.852940",,,,,,,,,,,,,,,
8750000.0,3.0,168.4,34.0,85.0,1.0,"1-й Красногвардейский пр.,  21с2","37.534092,55.749380",,,,,,,,,,,,,,,
745000.0,1.0,22.8,8.0,9.0,0.0,"пос. Коммунарка, ул. Александры Монаховой,  92к1","37.487793,55.543104",,,,,,,,,,,,,,,
794700.0,1.0,32.2,4.0,9.0,1.0,"ул. Пудовкина,  19","37.527920,55.727557",,,,,,,,,,,,,,,
2900000.0,3.0,83.0,7.0,22.0,1.0,"ул. Героев Панфиловцев,  5","37.436876,55.854785",,,,,,,,,,,,,,,
1620000.0,2.0,54.3,6.0,17.0,1.0,"ул. Кошкина,  12к1","37.671085,55.639578",,,,,,,,,,,,,,,
899000.0,1.0,28.0,1.0,6.0,0.0,"Краснопролетарская ул., 8с3","37.608347,55.775955",,,,,,,,,,,,,,,
200000.0,1.0,10.0,1.0,9.0,1.0,"Большая Серпуховская ул.,  31к6","37.628577,55.723379",,,,,,,,,,,,,,,
2730000.0,2.0,58.1,9.0,19.0,1.0,"Докучаев пер.,  2с3","37.641566,55.774553",,,,,,,,,,,,,,,
1740000.0,2.0,61.5,11.0,13.0,1.0,"Новочерёмушкинская ул.,  27","37.577903,55.679778",,,,,,,,,,,,,,,
5485000.0,3.0,94.4,4.0,18.0,1.0,"ул. Орджоникидзе,  1","37.605068,55.710839",,,,,,,,,,,,,,,
980000.0,1.0,29.8,4.0,5.0,1.0,"Спортивный пр.,  3","37.753389,55.683635",,,,,,,,,,,,,,,
3540000.0,2.0,50.5,15.0,16.0,1.0,"Гороховский пер.,  21","37.668031,55.766243",,,,,,,,,,,,,,,
3500000.0,2.0,68.0,3.0,9.0,1.0,"пер. Красина,  16с1","37.582817,55.767934",,,,,,,,,,,,,,,
3650000.0,2.0,77.6,6.0,9.0,1.0,"Ломоносовский пр-т,  23","37.538134,55.691531",,,,,,,,,,,,,,,
1310000.0,2.0,45.0,1.0,9.0,1.0,"пр-т Вернадского,  95к2","37.493677,55.666244",,,,,,,,,,,,,,,
1570000.0,4.0,64.4,7.0,9.0,1.0,"Клинская ул.,  11","37.499138,55.866763",,,,,,,,,,,,,,,
1490000.0,1.0,50.0,15.0,31.0,1.0,"ул. Намёткина,  18","37.560071,55.659576",,,,,,,,,,,,,,,
1939999.0,4.0,96.0,2.0,18.0,1.0,"6-я Радиальная ул.,  7/6к3","37.655760,55.603746",,,,,,,,,,,,,,,
2991150.0,3.0,84.2,8.0,11.0,1.0,"ул. Куусинена,  21А","37.510529,55.788641",,,,,,,,,,,,,,,
1020000.0,2.0,42.6,4.0,5.0,1.0,"Федеративный пр-т,  43","37.827805,55.753605",,,,,,,,,,,,,,,
1120000.0,2.0,38.3,12.0,14.0,1.0,"Перовская ул.,  60","37.793067,55.744946",,,,,,,,,,,,,,,
2981494.0,2.0,75.5,4.0,14.0,1.0,"ул. Автозаводская, вл. 23/75","37.571076,55.806110",,,,,,,,,,,,,,,
897600.0,1.0,18.7,4.0,5.0,0.0,"Сельскохозяйственная ул.,  17к5","37.633086,55.837353",,,,,,,,,,,,,,,
870000.0,1.0,30.8,2.0,5.0,1.0,"1-й Институтский пр.,  8","37.780967,55.724591",,,,,,,,,,,,,,,
2761613.0,2.0,54.9,7.0,15.0,1.0,"ул. Вавилова,  4","37.590255,55.708663",,,,,,,,,,,,,,,
1360000.0,1.0,31.0,8.0,9.0,1.0,"6-я Кожуховская ул.,  21","37.676340,55.707284",,,,,,,,,,,,,,,
4100000.0,2.0,73.3,26.0,28.0,1.0,"Береговой пр.,  3","37.508867,55.757379",,,,,,,,,,,,,,,
770050.0,1.0,11.1,1.0,7.0,0.0,"1-й Тверской-Ямской пер.,  14","37.598169,55.772831",,,,,,,,,,,,,,,
17000000.0,7.0,234.7,26.0,27.0,1.0,"Староватутинский пр.,  17","37.661347,55.875486",,,,,,,,,,,,,,,
1400000.0,1.0,40.7,7.0,19.0,1.0,"Осташковская ул.,  9к2","37.677571,55.877788",,,,,,,,,,,,,,,
1190000.0,1.0,20.4,2.0,4.0,0.0,"Олсуфьевский пер.,  6с1","37.580517,55.732823",,,,,,,,,,,,,,,
1850000.0,2.0,53.7,26.0,32.0,1.0,"Волгоградский пр-т,  32/5к2","37.690920,55.719541",,,,,,,,,,,,,,,
2300000.0,3.0,76.0,15.0,23.0,1.0,"Нагатинская наб.,  40/1","37.674660,55.685691",,,,,,,,,,,,,,,
490000.0,1.0,24.2,2.0,20.0,0.0,"6-я Радиальная ул., 7/1к2","37.653209,55.603776",,,,,,,,,,,,,,,
3075400.0,2.0,67.2,16.0,44.0,1.0,"Давыдковская ул.,  3","37.479986,55.727465",,,,,,,,,,,,,,,
15782000.0,4.0,232.0,6.0,7.0,1.0,"Минская ул.,  1А","37.405597,55.807967",,,,,,,,,,,,,,,
300000.0,1.0,14.2,3.0,5.0,0.0,"Ткацкая ул.,  46","37.658203,55.763493",,,,,,,,,,,,,,,
3400000.0,2.0,75.0,11.0,23.0,1.0,"пр. Невельского,  3к2","37.697846,55.751984",,,,,,,,,,,,,,,
1790000.0,2.0,54.2,16.0,16.0,1.0,"ул. Мичуринский Проспект, Олимпийская Деревня,  17","37.460466,55.672661",,,,,,,,,,,,,,,
975000.0,1.0,34.6,6.0,16.0,1.0,"ул. Плющева,  17к1","37.762048,55.739275",,,,,,,,,,,,,,,
530000.0,1.0,19.4,1.0,25.0,0.0,"рп. Дрожжино, Южная ул.,  11к3","37.589590,55.522500",,,,,,,,,,,,,,,
2049800.0,2.0,58.5,17.0,22.0,1.0,"Осенняя ул.,  18","37.577157,55.769094",,,,,,,,,,,,,,,
375000.0,1.0,18.5,1.0,3.0,0.0,"Ижорский пр., 11с13","37.517401,55.889215",,,,,,,,,,,,,,,
1750000.0,3.0,75.4,10.0,14.0,1.0,"ул. Маршала Полубоярова,  4к2","37.862246,55.687863",,,,,,,,,,,,,,,
5311980.0,3.0,95.9,2.0,3.0,1.0,"Колокольников пер.,  17","37.629089,55.768122",,,,,,,,,,,,,,,
2350000.0,3.0,73.4,18.0,19.0,1.0,"Линейный пр.,  8А","37.574911,55.841185",,,,,,,,,,,,,,,
3800000.0,2.0,72.0,10.0,16.0,1.0,"Донская ул.,  14","37.606200,55.722558",,,,,,,,,,,,,,,
1879900.0,2.0,57.2,2.0,22.0,1.0,"Кременчугская ул.,  3к2с2","37.461876,55.820369",,,,,,,,,,,,,,,
3202560.0,3.0,87.0,15.0,30.0,1.0,"Волгоградский пр-т,  32/3к6","37.694226,55.721240",,,,,,,,,,,,,,,
1300000.0,1.0,40.8,2.0,12.0,1.0,"Доброслободская ул.,  4","37.671049,55.768547",,,,,,,,,,,,,,,
1790000.0,2.0,51.0,6.0,9.0,1.0,"ул. Красного Маяка,  5к2","37.593893,55.610824",,,,,,,,,,,,,,,
1499000.0,1.0,39.0,14.0,14.0,1.0,"Солдатская ул.,  8к1","37.701978,55.764465",,,,,,,,,,,,,,,
1379000.0,2.0,51.0,2.0,16.0,1.0,"ул. Генерала Кузнецова,  15к1","37.858905,55.686772",,,,,,,,,,,,,,,
1089000.0,1.0,32.6,9.0,10.0,1.0,"Ореховый б-р,  11к1","37.712749,55.610906",,,,,,,,,,,,,,,
1280000.0,3.0,59.0,9.0,9.0,1.0,"ул. Красный Казанец,  3к1","37.804997,55.722147",,,,,,,,,,,,,,,
4000000.0,3.0,72.0,17.0,44.0,1.0,"Ходынская ул.,  2","37.564212,55.770806",,,,,,,,,,,,,,,
2765830.0,2.0,67.1,8.0,10.0,1.0,"ул. Усиевича,  10","37.530211,55.805508",,,,,,,,,,,,,,,
1675000.0,2.0,42.5,8.0,9.0,1.0,"ул. Вавилова,  58к1","37.777499,55.759451",,,,,,,,,,,,,,,
1790000.0,2.0,53.0,12.0,14.0,1.0,"Большая Черкизовская ул., 20к4","37.732305,55.795352",,,,,,,,,,,,,,,
1750000.0,2.0,59.2,10.0,14.0,1.0,"пр. Шокальского,  41","37.652858,55.881853",,,,,,,,,,,,,,,
215000.0,1.0,22.9,1.0,17.0,0.0,"Волжский б-р,  19","37.547540,55.762181",,,,,,,,,,,,,,,
5517040.0,5.0,132.7,8.0,29.0,1.0,"Мытная ул.,  40к4","37.615425,55.722989",,,,,,,,,,,,,,,
2516390.0,2.0,64.2,11.0,18.0,1.0,"Ленинградский пр-т,  76к2","37.515290,55.806474",,,,,,,,,,,,,,,
390000.0,1.0,16.2,2.0,20.0,0.0,"6-я Радиальная ул.,  7/1к2","37.653209,55.603776",,,,,,,,,,,,,,,
1250000.0,1.0,35.1,13.0,17.0,1.0,"Октябрьский пер.,  12","37.611823,55.787477",,,,,,,,,,,,,,,
3202560.0,3.0,87.0,15.0,30.0,1.0,"Волгоградский пр-т,  32/3к6","37.694226,55.721240",,,,,,,,,,,,,,,
380000.0,1.0,17.0,2.0,5.0,0.0,"ул. Металлургов,  33","37.794972,55.760074",,,,,,,,,,,,,,,
209000.0,1.0,16.5,1.0,8.0,0.0,"пр-т Вернадского,  11/19","37.529358,55.688989",,,,,,,,,,,,,,,
1450000.0,2.0,37.6,3.0,9.0,1.0,"ул. Трофимова, 19к1","37.675846,55.703231",,,,,,,,,,,,,,,
1835000.0,3.0,63.5,3.0,9.0,1.0,"Профсоюзная ул.,  118к2","37.518848,55.637596",,,,,,,,,,,,,,,
1020000.0,2.0,42.6,4.0,5.0,1.0,"Федеративный пр-т,  43","37.827805,55.753605",,,,,,,,,,,,,,,
1300000.0,2.0,46.2,8.0,9.0,1.0,"Ореховый б-р,  12к2","37.405597,55.807967",,,,,,,,,,,,,,,
979000.0,1.0,32.0,2.0,5.0,1.0,"Измайловский б-р,  37","37.795933,55.797220",,,,,,,,,,,,,,,
286000.0,1.0,13.0,1.0,5.0,0.0,"1-я ул. Машиностроения,  4к1","37.669028,55.714085",,,,,,,,,,,,,,,
1510000.0,2.0,52.2,6.0,12.0,1.0,"Таллинская ул.,  19к1","37.405426,55.800332",,,,,,,,,,,,,,,
2180000.0,2.0,80.0,13.0,15.0,1.0,"6-я Радиальная ул.,  5к2","37.658760,55.604605",,,,,,,,,,,,,,,
2700000.0,2.0,65.0,7.0,25.0,1.0,"Береговой пр.,  5Ак1","37.509245,55.755023",,,,,,,,,,,,,,,
1700000.0,1.0,36.7,14.0,27.0,1.0,"Шелепихинская наб.,  42к2","37.500270,55.767484",,,,,,,,,,,,,,,
1050000.0,2.0,40.4,4.0,5.0,1.0,"Знаменская ул.,  39","37.721319,55.803757",,,,,,,,,,,,,,,
3500000.0,3.0,57.5,4.0,29.0,1.0,"Береговой пр.,  3","37.508867,55.757379",,,,,,,,,,,,,,,
1550000.0,2.0,54.2,3.0,25.0,1.0,"Открытое ш.,  30","37.770358,55.828344",,,,,,,,,,,,,,,
1600000.0,3.0,56.4,3.0,9.0,1.0,"ул. Сущёвский Вал,  23","37.601367,55.793009",,,,,,,,,,,,,,,
470000.0,1.0,15.0,2.0,3.0,0.0,"ш. Фрезер,  17Ас5","37.736958,55.735996",,,,,,,,,,,,,,,
1349000.0,3.0,58.9,2.0,9.0,1.0,"ул. 800-летия Москвы, 5к1","37.554484,55.880091",,,,,,,,,,,,,,,
1530000.0,1.0,38.3,17.0,32.0,1.0,"Кронштадтский б-р,  9к3","37.489859,55.842919",,,,,,,,,,,,,,,
1196600.0,1.0,45.9,22.0,47.0,1.0,"Дмитровское ш.,  вл89","37.545366,55.868829",,,,,,,,,,,,,,,
1750000.0,2.0,63.0,5.0,5.0,1.0,"1-я Магистральная ул.,  22к1","37.515380,55.772006",,,,,,,,,,,,,,,
280000.0,1.0,11.1,1.0,5.0,0.0,"4-я Тверская-Ямская ул.,  2/11с1","37.598717,55.771692",,,,,,,,,,,,,,,
7990000.0,3.0,117.4,18.0,44.0,1.0,"Минская ул.,  2","37.503998,55.716042",,,,,,,,,,,,,,,
1130000.0,1.0,18.9,2.0,5.0,0.0,"Вознесенский пер.,  16/4","37.605993,55.759304",,,,,,,,,,,,,,,
2390000.0,4.0,119.1,2.0,10.0,1.0,"пос. Коммунарка, ул. Александры Монаховой,  92к2","37.523384,55.543012",,,,,,,,,,,,,,,
2390000.0,4.0,119.1,2.0,10.0,1.0,"пос. Коммунарка, ул. Александры Монаховой,  92к2","37.486122,55.542890",,,,,,,,,,,,,,,
850000.0,1.0,33.1,1.0,12.0,1.0,"ул. Конёнкова,  23Б","37.608284,55.895035",,,,,,,,,,,,,,,
1150000.0,3.0,50.0,2.0,9.0,1.0,"Голубинская ул.,  9","37.512838,55.603151",,,,,,,,,,,,,,,
515040.0,1.0,10.1,2.0,5.0,0.0,"Студенческая ул.,  19к1","37.598717,55.771692",,,,,,,,,,,,,,,
2950000.0,4.0,94.7,5.0,17.0,1.0,"Варшавское ш.,  108к1","37.618201,55.642758",,,,,,,,,,,,,,,
911400.0,1.0,36.4,2.0,12.0,1.0,"Новомарьинская ул.,  3к3","37.747684,55.654315",,,,,,,,,,,,,,,
2991200.0,2.0,54.2,9.0,10.0,1.0,"Кутузовский пр-т,  4/2","37.633805,55.742265",,,,,,,,,,,,,,,
5700000.0,3.0,78.5,10.0,20.0,1.0,"Большая Филёвская ул.,  3к4","37.517779,55.748179",,,,,,,,,,,,,,,
640000.0,1.0,18.0,9.0,9.0,0.0,"Дегунинская ул.,  1к3","37.539410,55.863515",,,,,,,,,,,,,,,
2759626.0,1.0,44.3,5.0,33.0,1.0,"ул. Пресненский Вал, стр. 4.2","37.564410,55.763918",,,,,,,,,,,,,,,
1280000.0,1.0,35.0,5.0,9.0,1.0,"Кленовый б-р,  15","37.680625,55.678692",,,,,,,,,,,,,,,
1199000.0,1.0,38.0,7.0,22.0,1.0,"6-я Радиальная ул.,  7/6к2","37.655679,55.604707",,,,,,,,,,,,,,,
1350000.0,1.0,36.5,7.0,17.0,1.0,"Батайский пр.,  51","37.738989,55.643337",,,,,,,,,,,,,,,
1870000.0,2.0,61.6,4.0,25.0,1.0,"ул. Лавочкина,  2","37.506145,55.849923",,,,,,,,,,,,,,,
1350000.0,2.0,45.0,7.0,9.0,1.0,"ул. Дубки,  11","37.561517,55.822584",,,,,,,,,,,,,,,
1110000.0,1.0,25.5,2.0,4.0,0.0,"Сеченовский пер.,  8с3","37.595339,55.741368",,,,,,,,,,,,,,,
2914400.0,3.0,81.9,8.0,20.0,1.0,"Нагорный б-р,  19к1","37.599516,55.671493",,,,,,,,,,,,,,,
1190000.0,2.0,46.0,5.0,14.0,1.0,"15-я Парковая ул.,  47к4","37.815139,55.807218",,,,,,,,,,,,,,,
288000.0,1.0,12.0,1.0,8.0,0.0,"ул. Земляной Вал,  24/32","37.656119,55.757830",,,,,,,,,,,,,,,
1730000.0,3.0,58.7,2.0,9.0,1.0,"ул. Мнёвники,  12","37.490371,55.773829",,,,,,,,,,,,,,,
5621900.0,3.0,81.5,6.0,8.0,1.0,"1-й Зачатьевский пер.,  5","37.603819,55.739022",,,,,,,,,,,,,,,
6450000.0,2.0,100.0,81.0,95.0,1.0,"Пресненская наб.,  12","37.537434,55.749633",,,,,,,,,,,,,,,
3635800.0,3.0,103.9,12.0,28.0,1.0,"2-й пер. Петра Алексеева,  5","37.429627,55.717888",,,,,,,,,,,,,,,
1015000.0,1.0,34.1,1.0,14.0,1.0,"ул. Академика Виноградова,  4к1","37.486598,55.632479",,,,,,,,,,,,,,,
2200000.0,3.0,76.3,10.0,42.0,1.0,"Багратионовский пр.,  5","37.508131,55.743654",,,,,,,,,,,,,,,
1123020.0,1.0,36.7,25.0,36.0,1.0,"пр-т Мира, д. 222/2 корп. 4","37.667932,55.843257",,,,,,,,,,,,,,,
899000.0,1.0,35.9,1.0,16.0,1.0,"ул. Айвазовского,  1","37.543452,55.618364",,,,,,,,,,,,,,,
554980.0,1.0,18.4,1.0,9.0,0.0,"Юрловский пр.,  19","37.615919,55.871961",,,,,,,,,,,,,,,
1980000.0,3.0,57.5,1.0,9.0,1.0,"Халтуринская ул.,  13","37.724975,55.802204",,,,,,,,,,,,,,,
1090000.0,1.0,30.5,7.0,18.0,1.0,"Берёзовая аллея,  19Ас1","37.621022,55.848877",,,,,,,,,,,,,,,
1100000.0,1.0,27.4,31.0,54.0,1.0,"Северо-Западный административный округ, район Покровское-Стрешнево, жилой комплекс Сити Бэй, 95/2к7","37.402839,55.829709",,,,,,,,,,,,,,,
454990.0,1.0,10.1,1.0,5.0,0.0,"ул. Чаплыгина,  8с1","37.646830,55.763366",,,,,,,,,,,,,,,
23458301.0,4.0,148.9,3.0,13.0,1.0,"ул. Братьев Фонченко, стр. 4","37.513772,55.730918",,,,,,,,,,,,,,,
