price,rooms,square,floor,totalFloors,flat/studio,address,coordinate,distanceFromTheCenter,metro,cafe,park,beaches,hospital,police,shop,beautySalone,mall,museum,pharmacy,sportCenter,postOffice,hotel
3480000.0,3.0,89.3,5.0,9.0,1.0,"ул. Соловьиная Роща,  9","37.396928,55.895757",,,,,,,,,,,,,,,
2750000.0,4.0,68.8,4.0,5.0,1.0,"Студенческая ул.,  19к4","37.550576,55.741723",,,,,,,,,,,,,,,
12949000.0,3.0,139.0,3.0,6.0,1.0,"1-й Колобовский пер.,  14","37.617779,55.768633",,,,,,,,,,,,,,,
1900000.0,3.0,65.6,11.0,16.0,1.0,"ул. Яблочкова, 29Б","37.577696,55.823282",,,,,,,,,,,,,,,
4300000.0,3.0,91.5,13.0,14.0,1.0,"пр-т Генерала Дорохова,  39к2Б","37.496677,55.715606",,,,,,,,,,,,,,,
3940000.0,3.0,126.1,15.0,20.0,1.0,"ул. Эльдара Рязанова,  4","37.513619,55.662847",,,,,,,,,,,,,,,
525000.0,1.0,23.0,1.0,16.0,0.0,"Ореховый пр.,  21к1","37.731730,55.623265",,,,,,,,,,,,,,,
289000.0,1.0,10.0,2.0,6.0,1.0,"Сиреневый б-р,  15","37.785018,55.803186",,,,,,,,,,,,,,,
1535000.0,2.0,40.9,14.0,25.0,1.0,"Донецкая ул.,  30к2","37.705715,55.646127",,,,,,,,,,,,,,,
1420000.0,3.0,60.0,2.0,9.0,1.0,"Окская ул.,  44к1","37.776565,55.716417",,,,,,,,,,,,,,,
480000.0,1.0,20.0,1.0,8.0,0.0,"ул. Земляной Вал,  24/32","37.656119,55.757830",,,,,,,,,,,,,,,
6644510.0,2.0,72.6,10.0,11.0,1.0,"Трубецкая ул.,  12","37.575378,55.726568",,,,,,,,,,,,,,,
1550000.0,1.0,32.3,10.0,15.0,0.0,"Ходынский б-р,  20А","37.523213,55.790782",,,,,,,,,,,,,,,
1780000.0,2.0,43.0,3.0,9.0,1.0,"ул. Народного Ополчения,  20к1","37.480552,55.777059",,,,,,,,,,,,,,,
3612900.0,4.0,113.8,12.0,16.0,1.0,"ул. Орджоникидзе,  14","37.589320,55.710322",,,,,,,,,,,,,,,
3400000.0,3.0,82.6,18.0,29.0,1.0,"Береговой пр.,  3","37.508867,55.757379",,,,,,,,,,,,,,,
1865000.0,3.0,77.9,30.0,33.0,1.0,"ул. Михайлова, 30Ак1","37.774499,55.724773",,,,,,,,,,,,,,,
1210000.0,3.0,53.0,7.0,9.0,1.0,"Голубинская ул.,  3к1","37.513772,55.608516",,,,,,,,,,,,,,,
1632186.0,1.0,27.2,6.0,13.0,0.0,"Подольское ш., вл. 3","37.624480,55.713248",,,,,,,,,,,,,,,
3245000.0,2.0,61.0,4.0,5.0,1.0,"3-я Тверская-Ямская ул.,  42/8","37.593021,55.774264",,,,,,,,,,,,,,,
3250000.0,3.0,81.5,24.0,51.0,1.0,"Шмитовский пр.,  39с4","37.523779,55.753534",,,,,,,,,,,,,,,
1900000.0,3.0,64.2,2.0,6.0,1.0,"ул. Толбухина,  7к1","37.400863,55.720180",,,,,,,,,,,,,,,
370000.0,1.0,27.6,1.0,16.0,0.0,"Юго-Восточный административный округ, район Кузьминки, Волжский Бульвар квартал 114А, к4","37.749418,55.704281",,,,,,,,,,,,,,,
1720000.0,3.0,77.0,2.0,17.0,1.0,"9-я Северная линия,  25к1","37.553406,55.933423",,,,,,,,,,,,,,,
2856600.0,4.0,105.7,15.0,25.0,1.0,"ул. Гурьянова,  19к1","37.718714,55.688132",,,,,,,,,,,,,,,
2269000.0,3.0,65.1,2.0,5.0,1.0,"ул. Маршала Бирюзова,  22к1","37.489589,55.795995",,,,,,,,,,,,,,,
450000.0,1.0,14.7,1.0,12.0,0.0,"Чечёрский пр.,  66","37.524435,55.532717",,,,,,,,,,,,,,,
780000.0,1.0,35.0,2.0,9.0,1.0,"Вешняковская ул.,  11к2","37.832548,55.736746",,,,,,,,,,,,,,,
4200000.0,2.0,60.0,40.0,78.0,1.0,"1-й Красногвардейский пр.,  22с2","37.535305,55.751584",,,,,,,,,,,,,,,
2500000.0,2.0,58.0,10.0,21.0,1.0,"Новоалексеевская ул.,  16к2","37.647091,55.809004",,,,,,,,,,,,,,,
480000.0,1.0,14.0,1.0,9.0,0.0,"Каширское ш.,  128к2","37.717672,55.602973",,,,,,,,,,,,,,,
550000.0,1.0,16.0,3.0,5.0,1.0,"Окская ул.,  28к2","37.765884,55.714069",,,,,,,,,,,,,,,
789999.0,1.0,36.3,3.0,17.0,1.0,"2-я Вольская ул.,  3","37.920215,55.686924",,,,,,,,,,,,,,,
1757200.0,2.0,52.7,15.0,23.0,1.0,"1-й Котляковский пер., 2Ак2","37.628307,55.651994",,,,,,,,,,,,,,,
6038400.0,3.0,81.6,6.0,9.0,1.0,"Серебрянический пер.,  6","37.646112,55.749851",,,,,,,,,,,,,,,
84530000.0,4.0,276.0,7.0,8.0,1.0,"Гранатный пер.,  8с4","37.590785,55.760023",,,,,,,,,,,,,,,
3301950.0,4.0,109.4,15.0,23.0,1.0,"Иваньковское ш.,  5","37.465901,55.819955",,,,,,,,,,,,,,,
1090000.0,2.0,42.0,2.0,5.0,1.0,"Фортунатовская ул.,  9","37.738764,55.789598",,,,,,,,,,,,,,,
2850000.0,2.0,65.0,20.0,39.0,1.0,"Дмитровский пр.,  1","37.501088,55.676209",,,,,,,,,,,,,,,
2000000.0,2.0,48.0,9.0,20.0,1.0,"Нагатинская наб.,  14к1","37.648277,55.683199",,,,,,,,,,,,,,,
1150000.0,2.0,51.2,8.0,17.0,1.0,"ул. Лётчика Грицевца,  12","37.620977,55.819029",,,,,,,,,,,,,,,
595000.0,1.0,23.0,1.0,9.0,0.0,"Южнобутовская ул.,  33","37.537739,55.537348",,,,,,,,,,,,,,,
3350000.0,2.0,93.5,22.0,22.0,1.0,"1-я Магистральная ул.,  25","37.517976,55.770821",,,,,,,,,,,,,,,
565000.0,1.0,15.0,1.0,5.0,0.0,"3-й Красносельский пер.,  7","37.658679,55.784379",,,,,,,,,,,,,,,
440000.0,1.0,10.5,1.0,9.0,0.0,"Стройковская ул.,  6","37.674328,55.735251",,,,,,,,,,,,,,,
1227000.0,1.0,25.4,2.0,4.0,0.0,"Селезнёвская ул.,  13с1","37.606074,55.780699",,,,,,,,,,,,,,,
1650000.0,2.0,40.0,4.0,9.0,1.0,"ул. 1812 года, 10к2","37.522072,55.741379",,,,,,,,,,,,,,,
2508690.0,3.0,77.4,15.0,17.0,1.0,"ул. Самеда Вургуна,  7","37.526699,55.808159",,,,,,,,,,,,,,,
1200000.0,2.0,45.3,6.0,9.0,1.0,"Домодедовская ул.,  20к3","37.702715,55.612263",,,,,,,,,,,,,,,
3500000.0,1.0,50.0,78.0,95.0,0.0,"Пресненская наб.,  12","37.537434,55.749633",,,,,,,,,,,,,,,
4181400.0,3.0,89.4,7.0,25.0,1.0,"ул. Янковского,  1к1","37.473770,55.697346",,,,,,,,,,,,,,,
2900000.0,3.0,93.0,17.0,25.0,1.0,"Хорошёвское ш.,  40А","37.539688,55.776689",,,,,,,,,,,,,,,
1190000.0,3.0,80.0,4.0,17.0,1.0,"рп. Дрожжино, Новое ш.,  8к1","37.590865,55.524849",,,,,,,,,,,,,,,
1460000.0,2.0,44.6,1.0,5.0,1.0,"Стройковская ул.,  17/1","37.674031,55.732915",,,,,,,,,,,,,,,
1140000.0,2.0,46.9,12.0,14.0,1.0,"Шоссейная ул.,  70к2","37.720061,55.672194",,,,,,,,,,,,,,,
19071000.0,5.0,211.9,17.0,19.0,1.0,"пр-т Академика Сахарова, д. 7","37.643767,55.771145",,,,,,,,,,,,,,,
10400000.0,3.0,110.0,4.0,4.0,1.0,"Гагаринский пер.,  28","37.589338,55.745235",,,,,,,,,,,,,,,
380000.0,1.0,17.1,2.0,5.0,0.0,"ул. Металлургов,  33","37.794972,55.760074",,,,,,,,,,,,,,,
3000000.0,3.0,70.9,21.0,29.0,1.0,"Береговой пр.,  3","37.577472,55.673377",,,,,,,,,,,,,,,
975000.0,1.0,34.6,6.0,16.0,1.0,"ул. Плющева,  17к1","37.521093,55.759086",,,,,,,,,,,,,,,
1850000.0,2.0,54.1,2.0,4.0,1.0,"Куркинское ш.,  17к4","37.395599,55.884368",,,,,,,,,,,,,,,
950000.0,1.0,20.6,5.0,22.0,0.0,"Ленинский пр-т,  158","37.483104,55.651186",,,,,,,,,,,,,,,
5500000.0,3.0,106.1,12.0,16.0,1.0,"Тихвинская ул.,  14к1","37.601331,55.788085",,,,,,,,,,,,,,,
650000.0,1.0,20.9,1.0,8.0,0.0,"Шелепихинское ш.,  17к1","37.521093,55.759086",,,,,,,,,,,,,,,
920000.0,1.0,35.0,2.0,12.0,1.0,"Шоссейная ул.,  56","37.721220,55.678230",,,,,,,,,,,,,,,
540000.0,1.0,10.0,1.0,8.0,0.0,"ул. 1812 года,  3","37.523267,55.736214",,,,,,,,,,,,,,,
380000.0,1.0,17.0,2.0,5.0,0.0,"ул. Металлургов,  33","37.794972,55.760074",,,,,,,,,,,,,,,
3681700.0,3.0,105.2,21.0,24.0,1.0,"ул. Берзарина,  28Ак2","37.475342,55.790469",,,,,,,,,,,,,,,
1630000.0,1.0,32.2,6.0,9.0,1.0,"ул. Трёхгорный Вал,  18","37.561796,55.760894",,,,,,,,,,,,,,,
877800.0,2.0,47.4,2.0,12.0,1.0,"Уральская ул.,  11","37.797379,55.817648",,,,,,,,,,,,,,,
1400000.0,3.0,58.0,8.0,9.0,1.0,"ул. Красного Маяка,  13к5","37.582745,55.611302",,,,,,,,,,,,,,,
6015980.0,3.0,88.2,5.0,15.0,1.0,"Студенческая ул.,  20к1","37.548860,55.743689",,,,,,,,,,,,,,,
355000.0,1.0,13.6,2.0,5.0,0.0,"3-я Институтская ул.,  15","37.783886,55.722826",,,,,,,,,,,,,,,
2050000.0,3.0,74.6,12.0,17.0,1.0,"Варшавское ш.,  122","37.616431,55.628957",,,,,,,,,,,,,,,
1450000.0,2.0,37.7,2.0,9.0,1.0,"Вятская ул.,  1","37.582331,55.792933",,,,,,,,,,,,,,,
1180000.0,2.0,43.0,8.0,9.0,1.0,"б-р Матроса Железняка,  9","37.524687,55.828657",,,,,,,,,,,,,,,
3321190.0,3.0,76.1,11.0,12.0,1.0,"ул. Пресненский Вал,  16с2","37.566297,55.767246",,,,,,,,,,,,,,,
1390000.0,2.0,44.3,9.0,9.0,1.0,"ул. Подольских Курсантов,  12к1","37.616207,55.607148",,,,,,,,,,,,,,,
1120000.0,2.0,43.1,2.0,5.0,1.0,"ул. Свободы,  11/1","37.452040,55.828025",,,,,,,,,,,,,,,
3389001.0,1.0,44.1,13.0,36.0,1.0,"пр-т Ленинградский, вл. 8","37.571076,55.806110",,,,,,,,,,,,,,,
2730000.0,2.0,58.1,9.0,19.0,1.0,"Докучаев пер.,  2с3","37.641566,55.774553",,,,,,,,,,,,,,,
2500000.0,2.0,67.0,5.0,7.0,1.0,"Большая Почтовая ул.,  32к2","37.698915,55.779980",,,,,,,,,,,,,,,
2200000.0,2.0,40.2,5.0,8.0,1.0,"ул. Фотиевой,  3","37.564096,55.701207",,,,,,,,,,,,,,,
570000.0,1.0,22.0,3.0,5.0,0.0,"Херсонская ул.,  41А","37.557502,55.653878",,,,,,,,,,,,,,,
540000.0,1.0,18.3,2.0,17.0,0.0,"Покровская ул.,  17Ак3","37.933698,55.698630",,,,,,,,,,,,,,,
4181400.0,3.0,89.4,7.0,25.0,1.0,"ул. Янковского,  1к1","37.473770,55.697346",,,,,,,,,,,,,,,
1300000.0,1.0,48.5,12.0,12.0,1.0,"6-я Радиальная ул.,  5к1","37.658347,55.606517",,,,,,,,,,,,,,,
4200000.0,2.0,60.0,40.0,78.0,1.0,"1-й Красногвардейский пр.,  22с2","37.535305,55.751584",,,,,,,,,,,,,,,
5499933.0,4.0,104.0,17.0,24.0,1.0,"Кастанаевская ул.,  66","37.456873,55.732235",,,,,,,,,,,,,,,
1399999.0,2.0,37.0,4.0,5.0,1.0,"3-й Балтийский пер.,  4к2","37.527346,55.811371",,,,,,,,,,,,,,,
2099000.0,2.0,53.0,2.0,12.0,1.0,"3-й Крутицкий пер.,  13","37.521093,55.759086",,,,,,,,,,,,,,,
3565000.0,4.0,82.3,17.0,32.0,1.0,"Причальный пр.,  8к1","37.518650,55.760494",,,,,,,,,,,,,,,
1040000.0,1.0,39.4,6.0,9.0,1.0,"Жулебинский б-р,  13","37.851134,55.696565",,,,,,,,,,,,,,,
795000.0,1.0,33.7,8.0,12.0,1.0,"Наро-Фоминская ул.,  2","37.391395,55.656864",,,,,,,,,,,,,,,
1250000.0,1.0,31.0,4.0,9.0,1.0,"Пинский пр.,  3","37.470913,55.738637",,,,,,,,,,,,,,,
370000.0,1.0,18.7,3.0,5.0,0.0,"Ткацкая ул.,  46","37.740480,55.786627",,,,,,,,,,,,,,,
2660000.0,3.0,80.7,37.0,58.0,1.0,"ул. Народного Ополчения,  15к2","37.474336,55.773662",,,,,,,,,,,,,,,
5088679.0,3.0,118.3,7.0,12.0,1.0,"Таганская ул.,  26с1","37.663458,55.739666",,,,,,,,,,,,,,,
600000.0,1.0,15.8,9.0,9.0,1.0,"Фестивальная ул.,  52","37.512209,55.865010",,,,,,,,,,,,,,,
2500000.0,3.0,66.5,2.0,19.0,1.0,"Дмитровское ш.,  107Ак3","37.538242,55.878172",,,,,,,,,,,,,,,
320000.0,1.0,15.0,1.0,5.0,0.0,"Волоколамское ш.,  80А","37.461876,55.820369",,,,,,,,,,,,,,,
1220000.0,2.0,47.5,3.0,9.0,1.0,"Шипиловский пр.,  59к2с2","37.706982,55.604737",,,,,,,,,,,,,,,
1055000.0,1.0,29.5,3.0,8.0,1.0,"Ленинградский пр-т,  78к2","37.512999,55.806732",,,,,,,,,,,,,,,
280000.0,1.0,11.1,1.0,5.0,0.0,"4-я Тверская-Ямская ул.,  2/11с1","37.598717,55.771692",,,,,,,,,,,,,,,
1635000.0,3.0,65.0,10.0,12.0,1.0,"Череповецкая ул.,  5/14","37.575531,55.899078",,,,,,,,,,,,,,,
1180000.0,1.0,32.5,1.0,9.0,1.0,"Планерная ул.,  5к4","37.430480,55.861711",,,,,,,,,,,,,,,
17000000.0,4.0,187.0,7.0,12.0,1.0,"ул. Усачёва,  11И","37.547540,55.762181",,,,,,,,,,,,,,,
9650000.0,4.0,160.0,15.0,17.0,1.0,"Мичуринский пр-т,  7к1","37.512245,55.701719",,,,,,,,,,,,,,,
6140000.0,4.0,123.6,24.0,33.0,1.0,"Ленинградский пр-т,  34А","37.568147,55.785275",,,,,,,,,,,,,,,
575000.0,1.0,24.0,1.0,12.0,0.0,"Дегунинская ул.,  13","37.534658,55.865647",,,,,,,,,,,,,,,
5790830.0,4.0,117.9,6.0,8.0,1.0,"Троицкая ул.,  8","37.622154,55.774477",,,,,,,,,,,,,,,
5200000.0,3.0,104.8,11.0,12.0,1.0,"ул. Большие Каменщики,  8","37.655787,55.735464",,,,,,,,,,,,,,,
4400000.0,4.0,132.0,13.0,18.0,1.0,"Ленинградский пр-т,  66к2","37.527130,55.803418",,,,,,,,,,,,,,,
2190000.0,3.0,68.1,4.0,5.0,1.0,"Ботаническая ул.,  27","37.595123,55.833046",,,,,,,,,,,,,,,
3321190.0,3.0,76.1,11.0,12.0,1.0,"ул. Пресненский Вал,  16с2","37.566297,55.767246",,,,,,,,,,,,,,,
765000.0,1.0,20.0,12.0,16.0,0.0,"Люблинская ул.,  72Ак1","37.736069,55.666990",,,,,,,,,,,,,,,
1200000.0,1.0,37.9,6.0,9.0,1.0,"Коломенская ул.,  17","37.697316,55.678250",,,,,,,,,,,,,,,
1590000.0,3.0,74.9,15.0,16.0,1.0,"Борисовский пр.,  42к1","37.728101,55.615843",,,,,,,,,,,,,,,
480000.0,1.0,14.0,1.0,9.0,0.0,"Каширское ш.,  128к2","37.717672,55.602973",,,,,,,,,,,,,,,
2400000.0,3.0,78.0,7.0,16.0,1.0,"Можайское ш.,  37","37.416089,55.717802",,,,,,,,,,,,,,,
1420000.0,1.0,22.3,2.0,4.0,0.0,"ул. Большая Дмитровка,  7/5с3","37.613979,55.760682",,,,,,,,,,,,,,,
455000.0,1.0,14.4,1.0,9.0,0.0,"Донбасская ул.,  6","37.659901,55.594214",,,,,,,,,,,,,,,
1050000.0,1.0,36.1,5.0,9.0,1.0,"ул. Гришина,  10к3","37.421533,55.723166",,,,,,,,,,,,,,,
2515000.0,3.0,80.7,3.0,8.0,1.0,"Бутырская ул.,  86А","37.582610,55.807000",,,,,,,,,,,,,,,
5000000.0,2.0,115.0,5.0,6.0,1.0,"Береговая ул.,  4к10","37.470464,55.829633",,,,,,,,,,,,,,,
1819999.0,2.0,41.7,2.0,5.0,1.0,"пр-т Вернадского,  22","37.501088,55.676209",,,,,,,,,,,,,,,
554900.0,1.0,25.6,1.0,16.0,1.0,"Ореховый пр.,  21к1","37.731730,55.623265",,,,,,,,,,,,,,,
1480000.0,3.0,58.9,7.0,9.0,1.0,"Отрадная ул.,  18","37.616126,55.854320",,,,,,,,,,,,,,,
900000.0,1.0,21.8,6.0,33.0,0.0,"ш. Открытое, д 18А, корп. 2","37.746301,55.818073",,,,,,,,,,,,,,,
1350000.0,1.0,22.0,2.0,4.0,0.0,"Большой Афанасьевский пер.,  30","37.597450,55.750190",,,,,,,,,,,,,,,
5720956.0,3.0,88.2,4.0,16.0,1.0,"Донская ул.,  14к2","37.605598,55.722228",,,,,,,,,,,,,,,
2523800.0,3.0,80.3,12.0,17.0,1.0,"ул. Самеда Вургуна,  7","37.473635,55.722259",,,,,,,,,,,,,,,
1499000.0,1.0,33.0,3.0,5.0,1.0,"Башиловская ул.,  10","37.576906,55.796375",,,,,,,,,,,,,,,
415000.0,1.0,11.0,1.0,5.0,0.0,"Скаковая ул.,  34к2","37.572028,55.777864",,,,,,,,,,,,,,,
1960000.0,2.0,51.0,11.0,17.0,1.0,"Осенний б-р,  5к1","37.406917,55.756341",,,,,,,,,,,,,,,
900000.0,2.0,40.0,1.0,9.0,1.0,"Бескудниковский б-р,  32к4","37.554978,55.871981",,,,,,,,,,,,,,,
11460000.0,4.0,120.0,6.0,8.0,1.0,"Мосфильмовская ул.,  1к3","37.525127,55.718654",,,,,,,,,,,,,,,
5000000.0,2.0,39.4,6.0,8.0,1.0,"Новинский б-р,  25к1","37.581164,55.757111",,,,,,,,,,,,,,,
5920000.0,5.0,204.7,8.0,25.0,1.0,"Ленинский пр-т,  137к1","37.472378,55.641981",,,,,,,,,,,,,,,
312000.0,1.0,13.1,1.0,5.0,0.0,"Мытная ул.,  25","37.619971,55.716336",,,,,,,,,,,,,,,
5092384.0,2.0,79.3,3.0,14.0,1.0,"Мытная ул.,  7с1","37.618569,55.722142",,,,,,,,,,,,,,,
2961990.0,2.0,51.9,14.0,14.0,1.0,"пр-т Генерала Дорохова,  39к1В","37.496578,55.716848",,,,,,,,,,,,,,,
460000.0,1.0,15.0,1.0,9.0,0.0,"Чертановская ул.,  43к2","37.592860,55.607677",,,,,,,,,,,,,,,
14482000.0,4.0,192.2,14.0,18.0,1.0,"ул. Орджоникидзе,  1","37.605068,55.710839",,,,,,,,,,,,,,,
2800000.0,2.0,64.0,8.0,15.0,1.0,"Ходынский б-р,  20А","37.523213,55.790782",,,,,,,,,,,,,,,
1835000.0,2.0,59.8,9.0,23.0,1.0,"ул. Нижняя Хохловка,  8","37.716890,55.729346",,,,,,,,,,,,,,,
1760000.0,3.0,56.5,7.0,9.0,1.0,"Ленинградское ш.,  112к2","37.466548,55.864212",,,,,,,,,,,,,,,
1320000.0,1.0,35.4,3.0,14.0,1.0,"ул. Берзарина,  15","37.480022,55.787133",,,,,,,,,,,,,,,
1955300.0,1.0,40.8,5.0,15.0,1.0,"ул. Вавилова,  4","37.590255,55.708663",,,,,,,,,,,,,,,
380000.0,1.0,10.0,1.0,9.0,0.0,"Сормовская ул.,  4","37.812597,55.711767",,,,,,,,,,,,,,,
1385000.0,2.0,63.0,5.0,10.0,1.0,"ул. Брусилова,  33к1","37.595402,55.501156",,,,,,,,,,,,,,,
440000.0,1.0,10.5,1.0,9.0,0.0,"Стройковская ул.,  6","37.674328,55.735251",,,,,,,,,,,,,,,
1155000.0,1.0,33.2,3.0,5.0,1.0,"ул. Юных Ленинцев,  26к1","37.748978,55.700182",,,,,,,,,,,,,,,
5721930.0,3.0,77.1,3.0,6.0,1.0,"ул. Малая Ордынка,  19","37.625963,55.736939",,,,,,,,,,,,,,,
1400000.0,2.0,53.7,6.0,17.0,1.0,"Псковская ул.,  5к3","37.405597,55.807967",,,,,,,,,,,,,,,
380000.0,1.0,10.0,1.0,9.0,0.0,"Сормовская ул.,  4","37.812597,55.711767",,,,,,,,,,,,,,,
1000000.0,2.0,44.2,4.0,9.0,1.0,"Косинская ул.,  28к2","37.826170,55.715373",,,,,,,,,,,,,,,
1200000.0,3.0,58.0,9.0,9.0,1.0,"Совхозная ул.,  18к2","37.480480,55.901183",,,,,,,,,,,,,,,
3500000.0,4.0,101.0,7.0,11.0,1.0,"Беговая ул.,  7","37.399794,55.742174",,,,,,,,,,,,,,,
2340000.0,3.0,93.1,4.0,5.0,1.0,"Измайловская пл.,  9к1","37.774230,55.793693",,,,,,,,,,,,,,,
245000.0,1.0,10.0,1.0,5.0,0.0,"4-я Тверская-Ямская ул.,  2/11с1","37.598717,55.771692",,,,,,,,,,,,,,,
980000.0,1.0,39.2,11.0,12.0,1.0,"ул. Академика Янгеля,  14к9","37.582367,55.603059",,,,,,,,,,,,,,,
1445000.0,1.0,22.7,2.0,4.0,0.0,"Петровский пер.,  8с1","37.647091,55.809004",,,,,,,,,,,,,,,
3851800.0,3.0,76.3,11.0,25.0,1.0,"ул. Янковского,  1к1","37.473770,55.697346",,,,,,,,,,,,,,,
2100000.0,2.0,71.0,7.0,22.0,1.0,"3-я Хорошёвская ул.,  21к1","37.497611,55.785402",,,,,,,,,,,,,,,
1820000.0,3.0,74.0,3.0,3.0,1.0,"пос. Коммунарка, ул. Потаповская Роща,  2к1","37.493874,55.545457",,,,,,,,,,,,,,,
2300000.0,2.0,52.5,7.0,8.0,1.0,"Тимирязевская ул.,  8к2","37.569261,55.810830",,,,,,,,,,,,,,,
4400000.0,3.0,99.5,4.0,51.0,1.0,"Шмитовский пр.,  39к1","37.524067,55.754618",,,,,,,,,,,,,,,
2521190.0,3.0,91.7,2.0,12.0,1.0,"3-й Балтийский пер.,  6к3","37.496578,55.716848",,,,,,,,,,,,,,,
